315.000000	69.566	39.5232
320.000000	69.871	34.1577
325.000000	70.295	31.1545
330.000000	70.889	29.1367
335.000000	71.563	26.5635
340.000000	72.186	22.4839
345.000000	72.680	16.8591
350.000000	73.030	10.2483
355.000000	73.271	3.2681
360.000000	73.452	-3.8442
365.000000	73.587	-11.2261
370.000000	73.642	-19.0173
375.000000	73.571	-27.0718
382.000000	73.215	-37.9873
387.000000	72.797	-44.9851
395.000000	72.006	-55.0408
400.000000	71.563	-61.9751
406.000000	71.181	-73.5645
412.000000	70.963	-91.7422
418.000000	70.830	-119.6655
425.000000	70.672	-168.6238
431.000000	70.458	132.6885
437.000000	70.135	58.1309
444.000000	69.623	-45.9385
450.000000	69.114	-145.1455
455.000000	68.695	128.8491
462.000000	68.221	9.7476
468.000000	67.984	-84.8638
475.000000	67.920	-179.9194
482.000000	68.043	104.5820
487.000000	68.204	62.0850
494.000000	68.448	15.7964
500.000000	68.590	-14.3765
508.000000	68.568	-44.6807
515.000000	68.300	-64.2490
522.000000	67.842	-79.0737
530.000000	67.239	-92.3613
538.000000	66.730	-104.0571
545.000000	66.474	-114.5645
552.000000	66.450	-126.7056
560.000000	66.696	-144.5342
570.000000	67.258	-176.1821
580.000000	67.877	137.9067
590.000000	68.369	74.6167
600.000000	68.633	-6.6382
608.000000	68.655	-82.6499
615.000000	68.522	-154.9863
622.000000	68.241	128.7212
630.000000	67.759	37.0464
640.000000	67.017	-86.1113
650.000000	66.291	138.7041
660.000000	65.737	-8.1240
670.000000	65.426	-162.6914
680.000000	65.331	40.3350
690.000000	65.405	-115.3789
700.000000	65.629	89.9219
710.000000	65.953	-67.0674
720.000000	66.275	130.4526
730.000000	66.509	-38.4434
740.000000	66.658	148.0273
750.000000	66.823	-25.6177
762.000000	67.198	134.7979
775.000000	67.810	-60.0010
788.000000	68.384	131.2666
800.000000	68.662	-5.4751
812.000000	68.628	-128.9648
825.000000	68.285	109.3818
838.000000	67.728	-2.0439
850.000000	67.135	-99.5234
862.000000	66.598	164.3896
875.000000	66.252	59.6846
885.000000	66.236	-20.9316
900.000000	66.589	-139.2510
912.000000	67.052	130.3711
925.000000	67.602	37.4385
938.000000	68.176	-50.2051
950.000000	68.739	-125.6768
962.000000	69.303	164.7627
975.000000	69.830	95.1143
988.000000	70.173	28.0928
1000.000000	70.275	-35.2656
1015.000000	70.110	-121.0557
1030.000000	69.680	143.5596
1044.000000	69.122	47.1914
1060.000000	68.411	-67.6680
1075.000000	67.812	-176.4990
1090.000000	67.431	75.3984
1106.000000	67.348	-39.5225
1120.000000	67.511	-141.4883
1138.000000	67.866	84.0801
1150.000000	68.102	-6.6963
1172.000000	68.442	-170.6826
1180.000000	68.533	131.3779
1206.000000	68.701	-51.9336
1220.000000	68.738	-150.3447
1241.000000	68.806	59.9521
1250.000000	68.850	-4.0479
1265.000000	68.928	-107.9365
1280.000000	68.959	153.9961
1315.000000	68.565	-51.3574
1320.000000	68.454	-78.9785
1340.000000	67.976	171.7793
1360.000000	67.642	63.2881
1380.000000	67.642	-43.0420
1400.000000	67.956	-143.9775
1430.000000	68.638	78.8262
1450.000000	69.016	-6.3574
1475.000000	69.300	-115.9980
1500.000000	69.388	120.0732
1525.000000	69.352	-23.5293
1550.000000	69.239	174.7803
1575.000000	69.022	-0.4248
1600.000000	68.653	175.3555
1625.000000	68.178	-14.7822
1650.000000	67.699	150.9150
1675.000000	67.284	-48.8555
1700.000000	66.940	99.5098
1725.000000	66.667	-132.1855
1750.000000	66.476	-26.6963
1775.000000	66.385	62.9180
1800.000000	66.415	150.0771
1825.000000	66.569	-112.4961
1850.000000	66.816	3.5049
1875.000000	67.109	142.4395
1900.000000	67.397	-54.5176
1925.000000	67.649	131.0059
1950.000000	67.837	-24.1699
1975.000000	67.929	-163.7500
2000.000000	67.892	67.8281
2030.000000	67.673	-78.7246
2060.000000	67.307	135.0371
2090.000000	66.871	-18.3555
2120.000000	66.457	173.9102
2140.000000	66.254	51.5117
2180.000000	66.180	142.7441
2200.000000	66.338	1.1660
2240.000000	66.935	81.2246
2270.000000	67.467	-113.0840
2300.000000	67.933	75.4766
2330.000000	68.243	-68.3027
2360.000000	68.351	175.3164
2400.000000	68.195	53.9805
2430.000000	67.926	-20.9023
2470.000000	67.520	-110.9180
2500.000000	67.285	-175.4883
2540.000000	67.155	99.9590
2580.000000	67.196	14.3711
2620.000000	67.277	-78.8301
2650.000000	67.307	-158.9727
2690.000000	67.285	74.7070
2720.000000	67.227	-36.6777
2760.000000	67.092	151.5215
2800.000000	66.876	-49.5508
2850.000000	66.480	5.4023
2900.000000	65.970	-22.1621
2950.000000	65.427	-151.9785
3000.000000	64.971	-28.2344
3040.000000	64.746	149.5801
3070.000000	64.684	78.7695
3110.000000	64.738	-144.2305
3150.000000	64.919	9.1992
3200.000000	65.261	76.0039
3250.000000	65.670	-135.1367
3300.000000	66.074	106.4277
3350.000000	66.410	85.5195
3400.000000	66.649	159.8438
3450.000000	66.812	-43.0449
3500.000000	66.949	176.5254
3550.000000	67.119	76.3242
3600.000000	67.370	-3.0410
3650.000000	67.694	-75.6562
3700.000000	68.019	-149.2578
3750.000000	68.255	133.9766
3820.000000	68.334	21.0723
3870.000000	68.223	-66.2695
3950.000000	67.879	127.6660
4000.000000	67.625	-4.0391
4060.000000	67.300	153.2344
4120.000000	66.937	-120.5117
4180.000000	66.535	-131.0020
4250.000000	66.054	14.7129
4310.000000	65.670	132.6504
4370.000000	65.340	-170.2305
4440.000000	65.037	128.5586
4500.000000	64.876	-135.1074
4550.000000	64.848	124.1914
4620.000000	64.990	-44.8770
4680.000000	65.245	-24.1367
4750.000000	65.606	58.9141
4820.000000	65.954	-120.2930
4870.000000	66.163	152.7852
4940.000000	66.383	65.9766
5000.000000	66.500	8.0977
5080.000000	66.542	-66.3242
5150.000000	66.456	-144.7539
5220.000000	66.244	111.4805
5300.000000	65.859	-49.9844
5380.000000	65.384	96.0781
5450.000000	64.969	-133.7695
5520.000000	64.618	-39.0625
5600.000000	64.348	-16.3555
5700.000000	64.212	-106.0000
5800.000000	64.218	161.1562
5900.000000	64.289	77.3633
6000.000000	64.431	0.7148
6080.000000	64.589	14.9570
6150.000000	64.718	72.5312
6220.000000	64.804	124.3164
6300.000000	64.834	113.8203
6400.000000	64.781	-37.9492
6500.000000	64.634	92.3047
6600.000000	64.382	129.4492
6700.000000	64.072	78.2969
6800.000000	63.808	-39.1484
6900.000000	63.701	164.0938
7000.000000	63.818	-4.3438
7100.000000	64.146	-154.6406
7200.000000	64.611	103.7344
7300.000000	65.114	73.8672
7400.000000	65.561	121.6094
7500.000000	65.883	-126.4141
7620.000000	66.076	-88.6602
7750.000000	66.067	-105.1602
7880.000000	65.855	-163.0938
8000.000000	65.522	157.9922
8120.000000	65.147	111.0508
8250.000000	64.786	39.8672
8380.000000	64.478	37.0742
8500.000000	64.197	140.4219
8620.000000	63.880	-95.2617
8750.000000	63.486	-27.9180
8850.000000	63.154	169.5547
9000.000000	62.666	58.5312
9120.000000	62.337	74.2266
9250.000000	62.097	4.8828
9380.000000	61.997	-74.8711
9500.000000	62.009	-90.3125
9620.000000	62.072	-98.4453
9750.000000	62.134	-166.2422
9880.000000	62.141	105.4727
10000.000000	62.077	37.4531
10150.000000	61.912	51.2500
10300.000000	61.716	-27.2422
10440.000000	61.593	-85.0000
10600.000000	61.594	40.5781
10750.000000	61.730	-78.8125
10900.000000	61.939	-140.6250
11060.000000	62.183	147.4922
11200.000000	62.387	-95.1797
11380.000000	62.637	149.8906
11500.000000	62.803	92.2812
11720.000000	63.102	131.8672
11800.000000	63.201	-14.0703
12060.000000	63.418	122.6406
12200.000000	63.425	-79.6953
12410.000000	63.248	-63.6250
12500.000000	63.102	37.0078
12650.000000	62.782	89.5625
12800.000000	62.399	174.9141
13150.000000	61.412	-54.4531
13200.000000	61.263	57.8125
13400.000000	60.635	-106.6562
13600.000000	59.950	-114.4453
13800.000000	59.199	12.9062
14000.000000	58.386	-104.9062
14300.000000	57.094	76.1016
14500.000000	56.207	169.0781
14750.000000	55.051	-94.6406
15000.000000	53.846	55.2031
15250.000000	52.624	-110.2109
15500.000000	51.405	125.3281
15750.000000	50.192	30.8594
16000.000000	49.022	-51.4922
16250.000000	47.958	-141.5938
16500.000000	47.046	103.5000
16750.000000	46.290	-46.0703
17000.000000	45.678	129.3984
17250.000000	45.207	-83.6875
17500.000000	44.883	42.3672
17750.000000	44.691	154.4219
18000.000000	44.568	-101.7344
18250.000000	44.385	-2.4609
18500.000000	44.020	94.5938
18750.000000	43.424	-164.9141
19000.000000	42.632	-48.4141
19250.000000	41.729	100.0156
19500.000000	40.813	-68.1172
19750.000000	39.989	171.0547
